tissue_block_id,dataset_id,renal_pyramid,cell_type,x,y,z
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0643437,0.269678,-0.123862
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.058058,0.272865,-0.119498
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0599362,0.264348,-0.118639
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0602738,0.277189,-0.115693
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0589939,0.276323,-0.118865
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0626765,0.273054,-0.115271
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0618814,0.275437,-0.12453
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0573844,0.277107,-0.109864
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0502268,0.283468,-0.1107
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0576653,0.267955,-0.12151
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0558732,0.270285,-0.119678
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0571312,0.265888,-0.115509
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0561119,0.278709,-0.107109
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0613259,0.274988,-0.122061
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0598729,0.270095,-0.115896
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0523309,0.287996,-0.116939
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0561842,0.278866,-0.105921
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0475143,0.285073,-0.114107
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.058215,0.284348,-0.109534
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0609439,0.275011,-0.120187
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0619547,0.262311,-0.114189
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0608546,0.275147,-0.107962
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0515803,0.286092,-0.11341
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0586791,0.262964,-0.11781
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0526622,0.279635,-0.100888
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.057666,0.280734,-0.107813
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0628001,0.272411,-0.120373
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0579811,0.268158,-0.122367
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0633518,0.270864,-0.116193
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0591714,0.2653,-0.119603
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0534679,0.280406,-0.11865
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0545671,0.285387,-0.108316
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0586469,0.268322,-0.120582
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0520566,0.287863,-0.115283
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.054388,0.279352,-0.117405
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.056345,0.275682,-0.113266
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0614933,0.281124,-0.114659
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0632055,0.277436,-0.11992
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0596951,0.274418,-0.116259
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.058042,0.274749,-0.107008
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0635387,0.268201,-0.123047
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0630432,0.280034,-0.11684
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0627063,0.276524,-0.11562
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0526851,0.284739,-0.107339
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0554388,0.282652,-0.106631
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0584522,0.270365,-0.116188
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.059667,0.273384,-0.115881
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0647206,0.268926,-0.120376
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0558207,0.284029,-0.107448
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0520118,0.287205,-0.120466
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0538659,0.280283,-0.118693
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0580952,0.263619,-0.118598
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0635084,0.274635,-0.118715
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0592397,0.281741,-0.109028
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0570891,0.280688,-0.110702
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0580575,0.283288,-0.109625
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0593047,0.274346,-0.10902
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0551841,0.287438,-0.119917
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0555499,0.282555,-0.112721
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0490868,0.288003,-0.112909
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0620803,0.27307,-0.113983
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0468793,0.284423,-0.113706
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0477492,0.287648,-0.112235
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0536312,0.281945,-0.114502
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0542757,0.283688,-0.10972
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.063074,0.275837,-0.116313
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0593987,0.273247,-0.109934
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0576082,0.280784,-0.104987
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0522549,0.279745,-0.115255
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0564327,0.276408,-0.101925
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0636577,0.281236,-0.119936
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0570423,0.283741,-0.106931
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0496734,0.283528,-0.11126
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0588855,0.279956,-0.108376
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0494908,0.287331,-0.114615
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0580623,0.279446,-0.110894
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.055804,0.275246,-0.103244
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0534381,0.280846,-0.100908
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0557244,0.277903,-0.108924
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0533895,0.282514,-0.110959
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0649352,0.273623,-0.124033
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0585687,0.283874,-0.114019
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0555038,0.280622,-0.112812
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0618181,0.2753,-0.126394
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0535142,0.283754,-0.105279
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0552646,0.282155,-0.121112
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0583809,0.281231,-0.114248
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0595035,0.278442,-0.105738
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0587821,0.262005,-0.119485
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0590698,0.264313,-0.114411
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.055275,0.285151,-0.116721
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.057224,0.26904,-0.117086
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0557527,0.277657,-0.101323
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0590615,0.269444,-0.116385
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0486853,0.288568,-0.116804
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0627755,0.266984,-0.121342
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0550124,0.286447,-0.115194
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0615641,0.270172,-0.117361
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0583708,0.260828,-0.11791
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0556043,0.283252,-0.106838
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0607991,0.266566,-0.12243
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0567047,0.279267,-0.104888
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0622507,0.283894,-0.119188
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0554904,0.28171,-0.109027
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.064152,0.28289,-0.121052
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0568436,0.286069,-0.118359
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0543041,0.281862,-0.118548
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0599164,0.274451,-0.122276
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0568335,0.282006,-0.117356
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0612063,0.276072,-0.108873
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0536798,0.283581,-0.108456
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0626394,0.275859,-0.115956
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0556104,0.285042,-0.119144
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Afferent / Efferent Arteriole Endothelial,-0.0584324,0.280375,-0.118
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0572625,0.280421,-0.119614
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0616048,0.269562,-0.116863
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0487314,0.284731,-0.116575
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.060121,0.27319,-0.123124
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0579186,0.274991,-0.121314
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.061862,0.267676,-0.12259
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0620521,0.272538,-0.124296
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0617396,0.275119,-0.111334
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0573034,0.269448,-0.118267
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0628672,0.268306,-0.122386
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0624462,0.276004,-0.117967
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0595407,0.276369,-0.116756
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0487611,0.286306,-0.111763
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0636987,0.269034,-0.11606
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0608959,0.267086,-0.117636
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0617421,0.276935,-0.12052
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.057166,0.284678,-0.112895
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0550166,0.28454,-0.113729
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0521246,0.278885,-0.101523
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0561046,0.284201,-0.109231
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.051863,0.28388,-0.113752
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0617177,0.264963,-0.117072
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0541423,0.27781,-0.113223
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0541418,0.285916,-0.11736
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0655743,0.271198,-0.123998
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0575291,0.268001,-0.116543
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0545051,0.283805,-0.115869
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0581502,0.262189,-0.113981
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0560567,0.284492,-0.108021
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0587286,0.264806,-0.117266
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0627264,0.279912,-0.121147
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0589418,0.282633,-0.115517
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0600376,0.27689,-0.112026
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0589878,0.281756,-0.121508
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0574894,0.281407,-0.11324
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0539837,0.277386,-0.112324
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0571981,0.268402,-0.118466
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0573318,0.285999,-0.119509
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0543095,0.285579,-0.106053
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0583142,0.27695,-0.109279
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0611444,0.277736,-0.124396
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0605114,0.27558,-0.108657
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0570076,0.274651,-0.103632
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.057703,0.280229,-0.107876
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0565611,0.27915,-0.108789
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0539938,0.278199,-0.0996887
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0613897,0.262597,-0.11416
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0552607,0.283986,-0.115819
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0619409,0.271437,-0.125266
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0628875,0.281033,-0.122069
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0528606,0.284272,-0.119704
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0552798,0.284048,-0.119892
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0576253,0.268231,-0.116464
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0533913,0.281841,-0.109191
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0566358,0.283319,-0.119348
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0598799,0.282928,-0.113269
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0609915,0.265359,-0.119713
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0578371,0.27518,-0.113062
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0575535,0.264863,-0.117772
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0562933,0.281796,-0.11848
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0597024,0.280835,-0.116594
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0555289,0.285447,-0.112164
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0623703,0.276372,-0.11253
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0547494,0.280712,-0.100856
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0576121,0.268607,-0.119321
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0574885,0.276083,-0.102984
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0566142,0.276799,-0.117361
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0577632,0.275215,-0.117945
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0528351,0.281401,-0.103006
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0631575,0.262913,-0.115213
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Ascending Thin Limb,-0.0581958,0.27347,-0.113646
